analysis,created_time,favorite_count,full_text,polarity,retweet_count,tweet_id,user_id,username,clean_text
neutral,2021-04-30 12:59:18,1,It ll be short lived which Covid vaccine did the Sorting Hat give you Slytherin AZ Hufflepuff Jansen Gryfindor Pfizer Ravenclaw Moderna,0.0,0,1388176145858899969,1356986544763060229,jwlbrace,It short lived Covid vaccine Sorting Hat give Slytherin AZ Hufflepuff Jansen Gryfindor Pfizer Ravenclaw Moderna
positive,2021-05-01 09:33:27,0,sgh Did you folks leave him an option It is better he saves his life and continues being a businessman then get in between your RW and LW politics You think Pfizer and Moderna are not making money selling vaccine Why is he not supposed to earn and pay his employees,0.5,0,1388486728265183233,2289134016,AmritaBhanja,sgh Did folks leave option It better saves life continues businessman get RW LW politics You think Pfizer Moderna making money selling vaccine Why supposed earn pay employees
positive,2021-04-29 16:15:08,2,Vaccination Clinic going on RIGHT NOW at CNH Industrial Walk in no waiting Moderna vaccine 2nd shot will be scheduled for you GO GET VACCINATED,0.14285714289999998,1,1387863039186190336,267267143,BRVillage,Vaccination Clinic going RIGHT NOW CNH Industrial Walk waiting Moderna vaccine 2nd shot scheduled GO GET VACCINATED
positive,2021-05-02 03:23:55,1,marcus gerry dr Is the vaccine not 90 AZ and 95 effective Pfizer and Moderna,0.6,0,1388756119632367617,1149072514410303493,ShaneOB26008190,marcus gerry dr Is vaccine 90 AZ 95 effective Pfizer Moderna
negative,2021-04-29 17:22:21,4,I mean Moderna and Phizer had the vaccine sequenced before Operation Warp Speed but go off king Now ask yourself why Trump s voters won t get the vaccine that you think he should get all the credit for,-0.3125,0,1387879955267264514,1275637954489303041,Chris4TN6,I mean Moderna Phizer vaccine sequenced Operation Warp Speed go king Now ask Trump voters get vaccine think get credit
neutral,2021-05-01 11:07:21,0,Orange County woman s death after 2nd dose of Moderna vaccine spurs concern from family via,0.0,0,1388510360638918658,817658517905702912,AtlasFreeRadio,Orange County woman death 2nd dose Moderna vaccine spurs concern family via
neutral,2021-05-04 14:10:30,0,Covid 19 Update We are Administering the Moderna Vaccine for Pennsylvania residents in our Bethlehem and Easton PA offices Call for an appointment at 610 330 2630,0.0,0,1389643612678406148,1364974937870643201,SalibOncology,Covid 19 Update We Administering Moderna Vaccine Pennsylvania residents Bethlehem Easton PA offices Call appointment 610 330 2630
neutral,2021-04-29 13:14:19,0,Allentown Health Bureau will be hosting a COVID Vaccine Clinic at 501 East Susquehanna Street Allentown Housing Authority Residents and Community Members 18 are eligible to receive the Moderna vaccine at this site on May 18 amp June 15 Walk up clinic no appointments necessary,0.0,6,1387817533454049284,1259962193149386758,AtownHousing,Allentown Health Bureau hosting COVID Vaccine Clinic 501 East Susquehanna Street Allentown Housing Authority Residents Community Members 18 eligible receive Moderna vaccine site May 18 amp June 15 Walk clinic appointments necessary
neutral,2021-05-02 01:04:38,2,The World Health Organisation has given the go ahead for the emergency use of Moderna s COVID 19 vaccine tx COVID19 IndiaFightsCorona WHO,0.0,1,1388721069054255104,22763833,Outlookindia,The World Health Organisation given go ahead emergency use Moderna COVID 19 vaccine tx COVID19 IndiaFightsCorona WHO
positive,2021-04-28 12:15:48,3,insert clever tweet here about getting my first dose of the Moderna vaccine,0.2083333333,0,1387440420062326787,3139432632,DreilingerJake,insert clever tweet getting first dose Moderna vaccine
positive,2021-05-03 12:43:22,0,As of May 2 40 2 per cent of Canadian adults have received at least one dose of vaccine but only 3 have both shots Over the next month 8 million Pfizer doses are to be delivered no Moderna or AstraZeneca so by the end of May there should be significant jump in the,0.01875,0,1389259298405036037,1551409686,pookiestheone,As May 2 40 2 per cent Canadian adults received least one dose vaccine 3 shots Over next month 8 million Pfizer doses delivered Moderna AstraZeneca end May significant jump
positive,2021-05-03 18:46:23,1,I have a question about the vaccine I ran a lower than normal temperature the day after my second Moderna is that normal I had always heard a fever is good because it shows the body is fighting infections what does a lower than normal temperature indicate,0.23,1,1389350655567925249,20833604,222sally,I question vaccine I ran lower normal temperature day second Moderna normal I always heard fever good shows body fighting infections lower normal temperature indicate
neutral,2021-04-30 14:10:53,5,49th Ward Moderna Vaccine event with at CMSA 7212 N Clark St Walk ups accepted until 3pm GetVaxxed,0.0,1,1388194159039766528,1123242144502898690,ChiAlderwoman,49th Ward Moderna Vaccine event CMSA 7212 N Clark St Walk ups accepted 3pm GetVaxxed
negative,2021-04-28 17:29:40,2,I got the two Moderna shots I had Covid in March 2020 and had long lasting symptoms that disappeared after a minor case of first vaccine symptoms There are stories that for some people in my boat that was common However 12 hours after the second shot I thought I would die,-0.025,0,1387519407094702085,41115847,popartpete,I got two Moderna shots I Covid March 2020 long lasting symptoms disappeared minor case first vaccine symptoms There stories people boat common However 12 hours second shot I thought I would die
positive,2021-05-01 13:03:40,0,207 appointments may be available at Greenfield Senior Center on 05 12 2021 in Greenfield MA Moderna COVID 19 Vaccine 05 01 21 13 03 40,0.15,0,1388539632883798024,1365120364171431941,ValleyVax,207 appointments may available Greenfield Senior Center 05 12 2021 Greenfield MA Moderna COVID 19 Vaccine 05 01 21 13 03 40
negative,2021-05-01 07:23:49,1,mRNA vaccines failed clinical trials against other viruses during initial phase testing mRNA was originally developed as a vaccine study for HIV AIDS patients It failed and was discontinued Moderna vaccines trigger the immune system and was not developed for Covid,-0.1791666667,0,1388454103848738816,1269766628746637313,chenowyth,mRNA vaccines failed clinical trials viruses initial phase testing mRNA originally developed vaccine study HIV AIDS patients It failed discontinued Moderna vaccines trigger immune system developed Covid
neutral,2021-04-28 17:04:58,2,The synthetic mRNA gene therapy from Pfizer and Moderna is not a vaccine They insert a synthetic mRNA into your cells who will produce the Corona virus viral spike protein who knows when it will stop and it triggers a hyper charged immune response,0.0,2,1387513191253495808,782799397809561600,LaurelKellingon,The synthetic mRNA gene therapy Pfizer Moderna vaccine They insert synthetic mRNA cells produce Corona virus viral spike protein knows stop triggers hyper charged immune response
positive,2021-04-28 12:39:34,0,bhagat I am very surprised by your silly tweet Do you not realise what is the cost of moderna and pfizer Pfizer has many conditions if you want to buy their vaccine My doctor friend in US has a huge blood clot in his leg six days after taking Moderna,0.1325,0,1387446400913399811,3131077319,Captainmaster1,bhagat I surprised silly tweet Do realise cost moderna pfizer Pfizer many conditions want buy vaccine My doctor friend US huge blood clot leg six days taking Moderna
positive,2021-04-29 17:34:23,3,Looking for the COVID19Vaccine This Saturday May 1 FDN and Mickey Fine Pharmacy are providing Moderna vaccinations at the former home of the Annenberg Space for Photography Pre register for your appointment now must be 18,0.2083333333,0,1387882983227494400,50411797,AnnenbergSpace,Looking COVID19Vaccine This Saturday May 1 FDN Mickey Fine Pharmacy providing Moderna vaccinations former home Annenberg Space Photography Pre register appointment must 18
positive,2021-04-30 10:56:32,36,Good morning my fellow Twitter peeps Happy Friday I have my 2nd Moderna Covid vaccine shot today Hopefully I won t see too many side effects but if I do I have this whole weekend to lie low It will be nice to be added to the ever growing list of people fully vaccinated,0.4,2,1388145250657464322,817576439478358017,EyeOfTheIdol,Good morning fellow Twitter peeps Happy Friday I 2nd Moderna Covid vaccine shot today Hopefully I see many side effects I I whole weekend lie low It nice added ever growing list people fully vaccinated
negative,2021-04-29 15:53:51,13,It s been 24 hours since my 2nd moderna vaccine and I feel 100 normal Does that mean my immune system is a beast Or that it sucks,-0.115625,0,1387857684674842628,976900105398837249,iamlunasol,It 24 hours since 2nd moderna vaccine I feel 100 normal Does mean immune system beast Or sucks
positive,2021-04-29 18:36:24,14,I got my second Moderna vaccine yesterday Besides a sore arm and feeling a little groggy I m doing okay I was expecting it to be worse but so far so good Excited to be able to visit my parents soon,0.1984375,0,1387898591109206020,22742042,kirbiejohnson,I got second Moderna vaccine yesterday Besides sore arm feeling little groggy I okay I expecting worse far good Excited able visit parents soon
positive,2021-05-04 17:20:44,0,Other important items to note Proof of eligibility is required upon registration The Moderna vaccine requires two doses and those who receive their first vaccine at Amway must schedule their second vaccine appointment for June 10 also at Amway,0.13125,0,1389691487772946437,1064233907388854272,osroyparry,Other important items note Proof eligibility required upon registration The Moderna vaccine requires two doses receive first vaccine Amway must schedule second vaccine appointment June 10 also Amway
neutral,2021-04-29 10:46:37,1,I m fully vaccinated today Got my 2nd Moderna vaccine 2 weeks ago So thankful for President Biden and Vice President Harris leadership,0.0,0,1387780367185235973,34261072,sueb39,I fully vaccinated today Got 2nd Moderna vaccine 2 weeks ago So thankful President Biden Vice President Harris leadership
neutral,2021-05-01 13:58:07,0,Approve Moderna and Pfizer vaccine in India immediately to accelerate vaccine drive Tell Modi not to make another mistake Sagar USA,0.0,0,1388553333099548672,458492298,vdeshtwit,Approve Moderna Pfizer vaccine India immediately accelerate vaccine drive Tell Modi make another mistake Sagar USA
positive,2021-05-04 19:38:52,0,Vaccine appointments are available at Rite Aid Pharmacy Moderna 583 Grandview Avenue Queens NY 11385,0.4,0,1389726248885227522,1375448650365739010,nyc_vaccine,Vaccine appointments available Rite Aid Pharmacy Moderna 583 Grandview Avenue Queens NY 11385
positive,2021-04-28 17:13:02,2,protein in developing BioNTech s vaccine 14 Moderna received funds from the US DARPA for vaccine patent filings 15 Moderna is in a dispute with Pennsylvania based Artbutus Biopharma over sub licensing of platform technology which has been utilised to develop new vaccine,0.13636363640000002,3,1387515221330202624,2260151665,Dev2Girish,protein developing BioNTech vaccine 14 Moderna received funds US DARPA vaccine patent filings 15 Moderna dispute Pennsylvania based Artbutus Biopharma sub licensing platform technology utilised develop new vaccine
positive,2021-05-04 15:49:29,11,So I ve gotten my first shot of the vaccine Moderna today I m not at risk but one medical centre in my hometown decided to open the vaccination process for everybody I had to wait 30 minutes but otherwise the process was very swift I was a bit tired around two hours 1 2,0.01,0,1389668523673325577,1083147660,aulit_z,So I gotten first shot vaccine Moderna today I risk one medical centre hometown decided open vaccination process everybody I wait 30 minutes otherwise process swift I bit tired around two hours 1 2
positive,2021-05-02 17:30:35,1,There is a clear need for data to answer these questions but Pfizer s 92 page report didn t mention the 3410 suspected covid 19 cases Nor did its publication in the New England Journal of Medicine Nor did any of the reports on Moderna s vaccine,0.1181818182,0,1388969190938202112,15471305,Zinnsgh0st,There clear need data answer questions Pfizer 92 page report mention 3410 suspected covid 19 cases Nor publication New England Journal Medicine Nor reports Moderna vaccine
neutral,2021-04-29 18:47:26,0,When I can not remember the name Moderna for that vaccine I call it the Tyler Perry vaccine Anyone else or is that just me,0.0,0,1387901366845202442,347095806,theFAN2000,When I remember name Moderna vaccine I call Tyler Perry vaccine Anyone else
negative,2021-04-28 18:43:31,0,safety and efficacy It s logical to me that he doesn t understand why the young and the healthy should take the vaccine Don t tell the little evil bastard Fauci that Compromised by financial incentives from Moderna and God knows who else Fauci will never tell the truth His,-0.05625,0,1387537994018484225,20488054,robertbrack,safety efficacy It logical understand young healthy take vaccine Don tell little evil bastard Fauci Compromised financial incentives Moderna God knows else Fauci never tell truth His
